source,target,rating,time
16,14,5,1335672000
176,14,5,1339905600
1027,14,5,1326690000
361,14,5,1326258000
38,14,5,1337659200
47,14,5,1344830400
1128,14,5,1323493200
197,14,5,1324962000
1289,14,5,1323234000
97,14,4,1325048400
77,14,4,1325048400
1481,14,4,1324962000
42,14,4,1323234000
588,14,4,1323925200
27,14,3,1350792000
693,14,3,1349582400
689,14,3,1340683200
304,14,3,1337832000
402,14,3,1343275200
17,14,3,1332216000
211,14,3,1332216000
548,14,3,1326776400
31,14,3,1326603600
484,14,3,1325826000
107,14,3,1325739600
277,14,3,1334203200
67,14,3,1324011600
40,14,3,1324357200
51,14,3,1324270800
944,14,3,1321333200
14,63,9,1341547200
14,20,8,1332216000
14,518,8,1333425600
14,796,6,1326949200
14,392,5,1336881600
14,267,5,1336190400
14,16,5,1335672000
14,361,5,1326258000
14,47,5,1324357200
14,24,5,1326949200
14,97,4,1325048400
14,27,3,1350878400
14,548,3,1326776400
14,31,3,1326603600
14,443,3,1326603600
14,60,3,1325480400
14,107,3,1325221200
14,77,3,1325048400
14,65,3,1323752400
14,22,3,1324702800
14,40,3,1324357200
14,51,3,1324270800
14,944,3,1321246800
104,15,10,1393995600
427,15,10,1360645200
2336,15,8,1399176000
7335,15,7,1451538000
352,15,7,1398139200
98,15,6,1365480000
64,15,6,1398139200
20,15,6,1333252800
246,15,5,1421816400
86,15,5,1390626000
233,15,5,1386738000
1873,15,5,1385874000
953,15,5,1364356800
196,15,5,1356757200
24,15,5,1371182400
35,15,5,1355547600
17,15,5,1320552000
681,15,5,1319601600
605,15,4,1430107200
114,15,4,1397361600
281,15,4,1404792000
192,15,4,1407211200
126,15,4,1398225600
279,15,4,1362027600
3447,15,3,1451797200
766,15,3,1430020800
1074,15,3,1427688000
558,15,3,1412913600
1596,15,3,1410926400
1894,15,3,1408075200
376,15,3,1407816000
498,15,3,1397620800
269,15,3,1398139200
698,15,3,1358571600
3096,15,3,1356670800
159,15,3,1348027200
190,15,3,1364011200
949,15,3,1333771200
37,15,3,1330146000
70,15,3,1402286400
67,15,3,1330664400
155,15,3,1311566400
15,352,10,1390626000
15,94,10,1397275200
15,233,5,1396152000
15,86,5,1385787600
15,64,5,1398052800
15,98,5,1417064400
15,35,5,1362200400
15,953,4,1417064400
15,114,4,1417064400
15,126,4,1362200400
15,192,4,1403582400
15,104,4,1417064400
15,605,3,1428724800
15,337,3,1413518400
15,2336,3,1406606400
15,498,3,1417064400
15,1894,3,1417064400
2445,16,10,1301803200
109,16,8,1305086400
37,16,8,1304222400
1174,16,7,1366171200
7596,16,6,1307332800
75,16,6,1308196800
149,16,6,1307505600
63,16,6,1305172800
567,16,5,1304913600
503,16,5,1302235200
199,16,4,1364788800
107,16,4,1332734400
779,16,4,1306296000
442,16,4,1305691200
100,16,4,1304049600
993,16,4,1304395200
655,16,4,1302840000
1664,16,3,1307505600
449,16,3,1306987200
121,16,3,1306468800
353,16,3,1305518400
1091,16,3,1304049600
42,16,3,1304395200
565,16,3,1303704000
470,16,3,1302926400
44,16,3,1301716800
23,16,3,1303531200
419,16,3,1303358400
16,109,8,1305086400
16,37,7,1303963200
16,199,6,1365480000
16,311,6,1312171200
16,149,6,1307505600
16,63,6,1305172800
16,567,5,1304913600
16,23,5,1304827200
16,134,4,1365825600
16,1174,4,1366171200
16,107,4,1332734400
16,101,4,1307505600
16,54,4,1307592000
16,779,4,1306296000
16,75,4,1306900800
16,442,4,1305691200
16,7552,4,1303617600
16,993,4,1304395200
16,655,4,1302840000
16,711,4,1302753600
16,164,3,1381896000
16,1407,3,1350100800
16,21,3,1345176000
16,1286,3,1318651200
16,1664,3,1307505600
16,121,3,1306468800
16,65,3,1307073600
16,353,3,1305518400
16,40,3,1337227200
16,100,3,1304049600
16,1091,3,1304049600
16,42,3,1304395200
16,565,3,1303704000
16,470,3,1302926400
16,44,3,1301716800
16,419,3,1303358400
159,17,9,1341547200
7603,17,7,1337832000
26,17,6,1357966800
60,17,5,1336881600
197,17,5,1324530000
47,17,5,1344052800
728,17,5,1336190400
22,17,5,1347249600
20,17,4,1330059600
1300,17,4,1328677200
451,17,3,1375416000
807,17,3,1341720000
1746,17,3,1329541200
1735,17,3,1325912400
98,17,3,1334116800
21,17,3,1318651200
2125,17,3,1317009600
97,17,3,1324702800
75,17,3,1315886400
212,17,3,1313985600
544,17,3,1340078400
42,17,3,1363233600
17,159,6,1341633600
17,20,6,1330837200
17,176,5,1337918400
17,113,5,1324184400
17,26,5,1375675200
17,47,5,1343880000
17,145,5,1331956800
17,39,4,1331096400
17,272,4,1330059600
17,101,4,1328245200
17,1300,4,1328677200
17,60,4,1336881600
17,55,4,1333684800
17,451,3,1375675200
17,284,3,1338091200
17,521,3,1337745600
17,549,3,1331096400
17,38,3,1328158800
17,483,3,1327035600
17,40,3,1336276800
17,1735,3,1324962000
17,65,3,1322888400
17,21,3,1318651200
17,66,3,1329886800
17,544,3,1339992000
17,75,3,1315886400
243,18,10,1359608400
57,18,9,1321506000
872,18,9,1360558800
1170,18,8,1354770000
594,18,8,1364616000
860,18,8,1309752000
74,18,7,1362974400
1306,18,7,1343188800
7603,18,7,1337832000
7565,18,6,1320033600
1525,18,5,1353128400
220,18,5,1348113600
455,18,5,1342584000
690,18,5,1336363200
868,18,5,1313208000
1130,18,5,1350705600
91,18,4,1368417600
2199,18,4,1340251200
346,18,4,1334894400
72,18,4,1316491200
194,18,3,1368331200
1800,18,3,1362373200
2228,18,3,1340337600
256,18,3,1323234000
1442,18,3,1315368000
18,243,10,1358917200
18,74,10,1353819600
18,294,10,1324530000
18,57,9,1309406400
18,160,9,1324530000
18,91,8,1368331200
18,860,8,1309752000
18,1170,5,1354856400
18,594,5,1345521600
18,220,5,1345089600
18,1306,5,1342843200
18,455,5,1342584000
18,690,5,1339560000
18,872,5,1320379200
18,7565,5,1320292800
18,868,5,1313208000
18,346,4,1334894400
18,194,3,1368331200
18,1564,3,1367208000
18,1800,3,1362373200
18,72,3,1316491200
18,1130,3,1345262400
34,19,10,1394942400
292,19,8,1420261200
49,19,8,1376971200
207,19,7,1386565200
30,19,6,1401422400
93,19,6,1376625600
321,19,5,1398744000
29,19,5,1390626000
24,19,5,1395892800
335,19,5,1376625600
708,19,4,1395633600
85,19,4,1415163600
33,19,4,1417150800
31,19,4,1385355600
288,19,4,1406865600
36,19,4,1373342400
73,19,3,1401768000
88,19,3,1418792400
22,19,3,1403323200
110,19,3,1406347200
1374,19,3,1388552400
757,19,3,1384750800
32,19,3,1390798800
118,19,3,1411444800
116,19,3,1376884800
95,19,3,1418187600
19,34,10,1394942400
19,49,8,1376107200
19,335,7,1388034000
19,207,6,1386565200
19,30,6,1409544000
19,93,6,1376884800
19,36,6,1373342400
19,708,5,1408420800
19,164,5,1414990800
19,321,5,1404705600
19,292,5,1397448000
19,29,5,1389934800
19,85,4,1415163600
19,32,4,1390539600
19,31,4,1383627600
19,288,4,1406865600
19,118,3,1411444800
19,302,3,1408420800
19,73,3,1401768000
19,22,3,1403323200
19,43,3,1418878800
19,24,3,1382068800
7517,20,10,1348545600
159,20,10,1337486400
870,20,10,1312344000
7603,20,9,1337832000
22,20,9,1317268800
37,20,8,1345608000
47,20,8,1344571200
1042,20,7,1346385600
892,20,5,1370318400
807,20,5,1340683200
176,20,5,1339905600
372,20,5,1339819200
31,20,4,1344830400
122,20,4,1363665600
489,20,4,1342670400
52,20,4,1341115200
152,20,4,1335585600
211,20,4,1329714000
38,20,4,1326949200
212,20,4,1316059200
491,20,3,1374897600
133,20,3,1334980800
66,20,3,1327726800
272,20,3,1319428800
586,20,3,1315540800
20,22,9,1317268800
20,31,8,1383714000
20,37,8,1345608000
20,47,8,1344571200
20,188,8,1333857600
20,65,8,1334030400
20,1042,7,1345003200
20,159,7,1328418000
20,231,6,1311566400
20,730,5,1308801600
20,489,5,1342152000
20,372,5,1339214400
20,66,5,1338264000
20,366,5,1315368000
20,52,4,1341115200
20,152,4,1334030400
20,176,4,1331010000
20,145,4,1329714000
20,1301,4,1327554000
20,211,4,1329714000
20,38,4,1326949200
20,892,3,1370404800
20,491,3,1348718400
20,122,3,1343880000
20,90,3,1342843200
20,241,3,1342584000
20,212,3,1316923200
20,586,3,1315540800
20,272,3,1330318800
20,729,3,1314417600
25,21,10,1347508800
181,21,10,1305691200
205,21,6,1380686400
266,21,6,1355979600
85,21,6,1380686400
329,21,5,1354424400
110,21,5,1348200000
157,21,5,1348804800
37,21,5,1305691200
30,21,4,1352523600
137,21,4,1346731200
348,21,4,1342756800
62,21,4,1349236800
201,21,4,1344139200
52,21,3,1344657600
277,21,3,1342065600
738,21,3,1342670400
100,21,3,1344225600
51,21,3,1331611200
21,25,10,1347508800
21,41,10,1347508800
21,85,6,1380686400
21,205,5,1361336400
21,266,5,1351224000
21,329,5,1354424400
21,277,4,1342065600
21,157,4,1345262400
21,110,4,1346644800
21,274,4,1337659200
21,51,4,1346385600
21,45,4,1306123200
21,916,4,1305604800
21,30,3,1348804800
21,295,3,1346212800
21,362,3,1344571200
21,52,3,1344657600
21,62,3,1342411200
21,738,3,1342670400
21,1297,3,1329714000
21,201,3,1344139200
21,37,3,1305691200
47,22,8,1367380800
159,22,7,1328418000
24,22,6,1412913600
31,22,5,1355893200
44,22,5,1328850000
7603,22,5,1337832000
203,22,4,1320987600
26,22,4,1320465600
210,22,4,1313640000
165,22,3,1378180800
641,22,3,1361854800
196,22,3,1358658000
124,22,3,1352869200
306,22,3,1343620800
135,22,3,1327986000
108,22,3,1356325200
1023,22,3,1321938000
7565,22,3,1320033600
1638,22,3,1319947200
90,22,3,1345348800
22,47,8,1348632000
22,23,8,1312862400
22,159,7,1328418000
22,302,6,1357102800
22,99,6,1347249600
22,70,6,1357102800
22,24,6,1368590400
22,39,6,1321419600
22,37,5,1343620800
22,1113,5,1347681600
22,203,5,1323925200
22,342,4,1381464000
22,196,4,1356757200
22,165,4,1348545600
22,145,4,1353819600
22,38,4,1357102800
22,306,4,1343361600
22,123,4,1381204800
22,272,4,1347249600
22,35,4,1328936400
22,135,4,1342843200
22,108,4,1357102800
22,90,4,1357102800
22,44,4,1357102800
22,210,4,1313640000
22,641,3,1361854800
22,188,3,1347681600
22,185,3,1357102800
22,66,3,1347940800
22,1023,3,1321678800
22,681,3,1319860800
22,284,3,1323493200
22,626,3,1317268800
22,26,3,1340251200
1082,23,8,1302840000
440,23,6,1303790400
437,23,6,1302148800
656,23,6,1301889600
1456,23,5,1307592000
1416,23,5,1304308800
119,23,5,1303012800
129,23,5,1303012800
236,23,5,1302580800
503,23,5,1302235200
54,23,5,1301889600
500,23,5,1303012800
844,23,5,1301976000
389,23,4,1296104400
932,23,4,1307851200
470,23,4,1306728000
1422,23,4,1305086400
293,23,4,1305259200
770,23,4,1302580800
501,23,4,1302235200
842,23,4,1300852800
443,23,3,1303963200
1220,23,3,1303963200
1613,23,3,1303185600
713,23,3,1302840000
167,23,3,1302840000
772,23,3,1303963200
847,23,3,1302062400
298,23,3,1303185600
1400,23,3,1301630400
1401,23,3,1300248000
44,23,3,1300852800
23,129,10,1302235200
23,469,7,1303358400
23,656,6,1301889600
23,437,5,1302148800
23,844,5,1301976000
23,1131,4,1299733200
23,389,4,1296104400
23,564,4,1303444800
23,293,4,1302753600
23,770,4,1302580800
23,843,4,1302580800
23,607,4,1302062400
23,500,4,1301284800
23,842,4,1300852800
23,713,3,1302840000
23,772,3,1303963200
23,847,3,1302062400
23,153,3,1300334400
23,1400,3,1301630400
23,1401,3,1300248000
34,24,6,1390194000
26,24,6,1371096000
205,24,5,1389330000
63,24,5,1368763200
88,24,5,1416373200
47,24,5,1336708800
7603,24,5,1337832000
173,24,4,1392267600
107,24,4,1363752000
124,24,4,1358226000
85,24,4,1386997200
32,24,4,1390798800
185,24,4,1380600000
798,24,4,1332993600
308,24,3,1392786000
49,24,3,1386565200
562,24,3,1340856000
190,24,3,1365393600
67,24,3,1345521600
70,24,3,1345089600
117,24,3,1350964800
33,24,3,1343275200
24,1691,10,1363752000
24,63,6,1382500800
24,32,6,1391403600
24,308,5,1372824000
24,34,5,1395892800
24,145,5,1371096000
24,88,5,1416373200
24,124,5,1358226000
24,70,5,1345003200
24,47,5,1359954000
24,185,5,1354251600
24,85,4,1386997200
24,31,4,1376539200
24,484,3,1385528400
24,269,3,1369281600
24,49,3,1386565200
24,173,3,1390798800
24,125,3,1416546000
24,107,3,1362027600
24,51,3,1391749200
24,67,3,1345521600
24,25,3,1371096000
24,33,3,1343275200
24,949,3,1332475200
265,25,10,1343016000
284,25,8,1337918400
177,25,7,1355115600
876,25,5,1348113600
1326,25,5,1339560000
52,25,5,1342152000
95,25,3,1375329600
31,25,3,1371441600
696,25,3,1361163600
249,25,3,1344830400
1136,25,3,1344052800
29,25,3,1349323200
686,25,3,1344484800
592,25,3,1335153600
25,265,8,1343016000
25,284,8,1337918400
25,52,5,1346126400
25,31,3,1356325200
25,696,3,1349323200
25,249,3,1344830400
25,29,3,1349323200
25,801,3,1339992000
25,686,3,1344484800
25,592,3,1335153600
25,145,3,1351310400
177,26,9,1358917200
32,26,8,1399262400
93,26,6,1384491600
47,26,6,1339819200
85,26,5,1351396800
6257,26,4,1366430400
67,26,4,1377057600
111,26,3,1369713600
7595,26,3,1360731600
348,26,3,1339992000
318,26,3,1351310400
7603,26,3,1337832000
613,26,3,1329541200
212,26,3,1315713600
26,279,10,1374292800
26,88,10,1385787600
26,29,9,1384059600
26,93,8,1383278400
26,47,6,1378353600
26,242,5,1386219600
26,112,5,1369454400
26,308,4,1372824000
26,2280,4,1359090000
26,32,4,1394856000
26,67,4,1377057600
26,245,3,1386910800
26,111,3,1369713600
26,7514,3,1367294400
26,27,3,1367208000
26,166,3,1341720000
26,33,3,1340856000
26,190,3,1340337600
26,348,3,1339992000
26,52,3,1341028800
26,485,3,1327208400
26,211,3,1339387200
56,27,10,1367208000
754,27,10,1364875200
7595,27,6,1367985600
267,27,6,1347940800
125,27,5,1385010000
2328,27,5,1362974400
333,27,5,1365566400
517,27,5,1350792000
36,27,4,1380772800
199,27,4,1365220800
973,27,4,1364356800
123,27,4,1365998400
222,27,3,1406347200
34,27,3,1405396800
58,27,3,1405915200
6736,27,3,1382155200
103,27,3,1397016000
29,27,3,1366430400
591,27,3,1364961600
645,27,3,1364443200
1362,27,3,1363233600
1179,27,3,1362974400
27,56,10,1367208000
27,754,8,1363752000
27,267,6,1350792000
27,333,5,1364788800
27,36,4,1377230400
27,199,4,1365220800
27,123,4,1365998400
27,222,3,1405915200
27,103,3,1397016000
27,591,3,1364961600
27,645,3,1364443200
27,973,3,1364356800
27,125,3,1366344000
314,28,10,1308974400
1458,28,10,1308024000
254,28,10,1307764800
327,28,10,1307764800
89,28,10,1307764800
1249,28,10,1307678400
195,28,10,1307505600
726,28,10,1307246400
130,28,10,1307505600
37,28,5,1309233600
1455,28,5,1307592000
2602,28,5,1307592000
76,28,5,1307505600
1674,28,5,1307419200
7564,28,4,1307592000
275,28,3,1307678400
406,28,3,1307592000
2028,28,3,1399176000
2022,28,3,1307246400
28,314,10,1308974400
28,195,10,1307505600
28,37,5,1309233600
28,130,5,1334721600
28,1455,3,1307592000
28,406,3,1307764800
28,7564,3,1307592000
28,1674,3,1307419200
28,1255,3,1307678400
28,102,3,1307505600
208,29,5,1374120000
178,29,5,1358744400
125,29,4,1417064400
207,29,4,1390798800
34,29,4,1394942400
242,29,4,1374379200
123,29,4,1360299600
124,29,4,1358053200
43,29,4,1376712000
177,29,4,1349064000
2385,29,3,1376625600
83,29,3,1364875200
32,29,3,1387515600
85,29,3,1419483600
106,29,3,1342670400
29,242,5,1374379200
29,208,5,1375675200
29,83,4,1359262800
29,43,4,1376712000
29,123,3,1360299600
29,124,3,1354856400
244,30,10,1364270400
124,30,6,1357794000
308,30,5,1372824000
572,30,5,1368417600
320,30,5,1357880400
172,30,5,1357707600
319,30,5,1348804800
1195,30,4,1390107600
1517,30,4,1343966400
7380,30,3,1373947200
111,30,3,1402113600
7595,30,3,1361163600
116,30,3,1351656000
5342,30,3,1358571600
30,188,10,1357534800
30,95,10,1357534800
30,345,10,1357534800
30,308,8,1372824000
30,320,5,1357880400
30,172,5,1357707600
30,319,5,1351051200
30,572,4,1368417600
30,318,3,1386392400
30,1197,3,1385182800
30,124,3,1351656000
30,116,3,1351656000
30,197,3,1360645200
92,31,10,1386478800
429,31,9,1386306000
401,31,6,1306814400
105,31,5,1390712400
642,31,5,1350532800
37,31,5,1292734800
174,31,4,1376193600
185,31,3,1380600000
36,31,3,1377748800
1134,31,3,1337486400
47,31,3,1333080000
45,31,3,1306900800
31,188,7,1374206400
31,105,5,1386565200
31,429,5,1379476800
31,45,5,1351051200
31,59,3,1374033600
31,92,3,1386651600
31,47,3,1344830400
31,401,3,1343880000
43,32,10,1343707200
124,32,9,1355720400
177,32,7,1357880400
105,32,5,1391144400
2389,32,5,1378958400
36,32,5,1380513600
90,32,4,1355979600
201,32,4,1341806400
58,32,3,1395460800
88,32,3,1385442000
34,32,3,1380081600
166,32,3,1359522000
214,32,3,1350273600
1506,32,3,1342411200
52,32,3,1341806400
67,32,3,1345435200
796,32,3,1327726800
32,43,10,1343707200
32,173,5,1392267600
32,105,5,1391144400
32,124,5,1356757200
32,36,4,1391662800
32,214,4,1355288400
32,90,4,1355979600
32,201,4,1341806400
32,58,3,1395547200
32,88,3,1385442000
32,166,3,1359522000
32,1506,3,1342411200
32,52,3,1341806400
32,67,3,1345435200
253,33,10,1312516800
1283,33,5,1318651200
177,33,4,1350187200
431,33,3,1362718800
95,33,3,1385614800
1513,33,3,1348545600
487,33,3,1340769600
7499,33,3,1331784000
33,34,3,1380168000
33,177,3,1350187200
33,487,3,1340769600
33,629,3,1318392000
33,1280,3,1317096000
2414,34,10,1399089600
59,34,10,1388725200
120,34,5,1398744000
429,34,5,1397880000
291,34,5,1399262400
158,34,4,1395892800
205,34,3,1385874000
894,34,3,1379131200
2369,34,3,1419829200
197,34,3,1374033600
34,59,7,1374552000
34,120,5,1398744000
34,291,4,1399262400
34,158,4,1395806400
34,398,3,1395201600
34,429,3,1397880000
34,128,3,1390107600
34,2369,3,1419829200
104,35,10,1395979200
2807,35,10,1324443600
114,35,4,1397361600
64,35,4,1398139200
86,35,4,1397275200
192,35,4,1407211200
800,35,4,1341115200
232,35,4,1327726800
2436,35,3,1447995600
2293,35,3,1415422800
269,35,3,1398139200
126,35,3,1398139200
281,35,3,1413345600
2336,35,3,1399176000
2289,35,3,1362718800
1233,35,3,1341547200
491,35,3,1342152000
35,86,4,1398312000
35,64,4,1398312000
35,233,3,1398312000
35,1385,3,1397275200
35,126,3,1398312000
35,192,3,1398312000
118,36,10,1374897600
2379,36,8,1375156800
82,36,5,1411099200
49,36,4,1417669200
177,36,4,1360990800
116,36,4,1377230400
1381,36,3,1380168000
7597,36,3,1376193600
822,36,3,1375761600
1067,36,3,1373428800
227,36,3,1357275600
56,36,3,1358744400
36,118,10,1372910400
36,227,4,1357275600
36,177,4,1360990800
36,1381,3,1380168000
36,209,3,1376971200
36,1579,3,1375070400
36,122,3,1376539200
36,49,3,1377230400
36,56,3,1358744400
36,116,3,1377230400
314,37,9,1309320000
152,37,7,1335585600
1351,37,5,1365739200
89,37,5,1346040000
7403,37,5,1335153600
159,37,5,1328590800
657,37,5,1306209600
297,37,5,1306382400
54,37,5,1289710800
380,37,4,1295499600
185,37,3,1335153600
312,37,3,1307592000
7400,37,3,1292821200
37,1019,7,1308801600
37,7552,7,1309320000
37,312,6,1304222400
37,297,6,1306468800
37,54,6,1304308800
37,159,5,1328763600
37,314,5,1309233600
37,657,5,1306209600
37,113,5,1289710800
37,89,4,1346126400
37,479,4,1318564800
37,380,4,1293512400
37,601,3,1385442000
37,41,3,1342670400
37,168,3,1338955200
37,7403,3,1335153600
37,185,3,1335153600
80,38,10,1344830400
285,38,10,1337313600
152,38,5,1354078800
1047,38,5,1348545600
71,38,5,1340337600
346,38,5,1331870400
361,38,5,1326258000
947,38,5,1325653200
451,38,4,1375416000
411,38,4,1363147200
301,38,4,1347854400
742,38,4,1338436800
954,38,3,1358830800
47,38,3,1339819200
159,38,3,1337659200
256,38,3,1326517200
38,285,10,1337313600
38,80,8,1344916800
38,55,5,1374120000
38,152,5,1354078800
38,71,5,1340337600
38,361,5,1326258000
38,947,5,1325653200
38,451,4,1375675200
38,301,4,1348027200
38,742,4,1338436800
38,618,3,1347336000
38,455,3,1348113600
38,260,3,1339732800
38,159,3,1337659200
38,47,3,1337659200
38,346,3,1332129600
38,256,3,1326776400
680,39,10,1312862400
2111,39,10,1312516800
2070,39,10,1307937600
274,39,8,1314676800
326,39,6,1384664400
137,39,5,1310443200
48,39,5,1312948800
7580,39,4,1310529600
729,39,4,1309838400
201,39,4,1307764800
7603,39,3,1337832000
77,39,3,1311048000
90,39,3,1314072000
7533,39,3,1307764800
784,39,3,1313208000
39,108,10,1332561600
39,680,10,1312862400
39,326,6,1384664400
39,48,5,1312948800
39,7603,4,1316059200
39,785,4,1308024000
39,201,4,1307764800
39,77,3,1311048000
39,90,3,1314072000
39,274,3,1310270400
39,784,3,1313208000
39,76,3,1309406400
271,40,8,1323320400
632,40,5,1317182400
177,40,4,1357534800
47,40,4,1336276800
129,40,4,1304568000
256,40,3,1333944000
77,40,3,1307678400
40,77,5,1334462400
40,271,4,1323320400
40,384,3,1316491200
7562,41,10,1367812800
266,41,7,1347940800
394,41,7,1344657600
177,41,5,1349236800
319,41,4,1344312000
142,41,3,1346040000
693,41,3,1341892800
601,42,7,1391749200
932,42,5,1307851200
693,42,3,1391058000
7526,42,3,1322456400
66,42,3,1327381200
7603,42,3,1337832000
42,270,10,1308196800
42,932,8,1307592000
42,601,7,1391749200
42,66,7,1329109200
42,924,5,1306555200
42,7603,4,1329800400
177,43,7,1363579200
142,43,6,1350792000
487,43,5,1342670400
330,43,4,1350705600
135,43,3,1345521600
189,43,3,1339732800
454,43,3,1338868800
319,43,3,1338091200
43,142,6,1350792000
43,1899,3,1406606400
43,95,3,1410667200
43,49,3,1375416000
43,246,3,1367380800
43,330,3,1350100800
43,487,3,1342152000
43,189,3,1339732800
43,454,3,1338868800
43,319,3,1338091200
608,44,10,1307764800
45,44,10,1304827200
613,44,7,1306728000
101,44,5,1307160000
715,44,5,1306555200
129,44,5,1303012800
446,44,4,1304913600
445,44,4,1306987200
593,44,3,1343620800
1729,44,3,1320292800
77,44,3,1310011200
100,44,3,1306987200
501,44,3,1302235200
44,74,10,1330578000
44,101,5,1315627200
44,546,5,1315627200
44,420,5,1304913600
44,45,5,1304913600
44,77,4,1310011200
44,613,4,1306728000
44,1429,4,1306382400
44,446,4,1304913600
44,445,4,1304913600
44,49,3,1417755600
44,593,3,1343620800
44,156,3,1325653200
44,1729,3,1320206400
44,632,3,1320206400
44,100,3,1306987200
44,442,3,1304395200
44,1090,3,1304308800
44,501,3,1302235200
132,45,10,1307764800
183,45,10,1306900800
2541,45,10,1306468800
353,45,5,1302840000
51,45,3,1324616400
272,45,3,1308024000
312,45,3,1307592000
1107,45,3,1305864000
404,45,3,1305604800
45,132,10,1307764800
45,183,10,1306900800
45,1076,3,1325739600
45,272,3,1308024000
435,46,10,1383541200
61,46,10,1368849600
68,46,10,1354078800
3015,46,9,1348027200
3035,46,8,1358744400
178,46,5,1366862400
457,46,5,1354856400
1801,46,5,1355547600
1531,46,4,1351569600
881,46,3,1355461200
1172,46,3,1352001600
46,127,10,1356843600
46,68,10,1356066000
46,206,4,1368676800
46,1827,3,1357794000
46,457,3,1354856400
46,1049,3,1352001600
46,881,3,1355461200
46,1801,3,1354251600
46,1172,3,1352001600
7603,47,9,1337832000
159,47,8,1343188800
66,47,3,1347249600
211,47,3,1336881600
47,66,8,1343188800
47,159,8,1343188800
47,211,3,1343188800
131,48,7,1313553600
231,48,7,1310875200
90,48,5,1313467200
66,48,5,1311566400
386,48,4,1313726400
408,48,4,1307332800
210,48,3,1314590400
2116,48,3,1313640000
152,48,3,1313467200
482,48,3,1313294400
629,48,3,1311220800
77,48,3,1310184000
102,48,3,1307505600
169,48,3,1305345600
48,7372,10,1309838400
48,131,7,1313553600
48,231,7,1310875200
48,90,5,1313467200
48,152,5,1313467200
48,66,5,1311566400
48,386,4,1313726400
48,210,3,1314590400
48,914,3,1313380800
48,140,3,1312516800
48,482,3,1313294400
48,629,3,1311220800
48,77,3,1310184000
48,89,3,1307764800
48,408,3,1307332800
120,49,10,1386478800
93,49,7,1379304000
250,49,6,1380686400
82,49,4,1413086400
88,49,3,1385787600
310,49,3,1385960400
81,49,3,1385787600
177,49,3,1364443200
49,120,8,1415854800
49,93,6,1379304000
49,310,5,1394856000
49,250,5,1380686400
49,596,5,1376452800
49,82,4,1413086400
49,88,3,1385787600
49,81,3,1385096400
49,483,3,1366776000
49,289,3,1373947200
1241,50,10,1306209600
100,50,6,1306555200
383,50,6,1306641600
204,50,5,1332216000
57,50,4,1326862800
7596,50,4,1307332800
90,50,4,1306555200
182,50,4,1306814400
633,50,3,1332388800
7603,50,3,1337832000
169,50,3,1307073600
406,50,3,1307073600
50,100,6,1306555200
50,383,6,1306641600
50,57,4,1327208400
50,90,4,1306555200
50,182,4,1306814400
50,1756,3,1332734400
7603,51,7,1337832000
67,51,6,1330146000
741,51,4,1337313600
98,51,4,1339128000
1020,51,3,1339387200
1077,51,3,1329800400
370,51,3,1329454800
65,51,3,1322888400
51,185,5,1336708800
51,67,5,1327035600
51,741,4,1337313600
51,170,3,1350273600
51,1077,3,1329800400
798,52,9,1334376000
257,52,8,1334289600
177,52,6,1345262400
7565,52,5,1338868800
362,52,4,1343793600
1328,52,3,1338264000
637,52,3,1334980800
638,52,3,1335499200
100,52,3,1333425600
634,52,3,1335672000
52,257,8,1334289600
52,177,7,1346904000
52,362,4,1343793600
52,189,3,1347249600
7602,53,10,1364443200
7601,53,10,1364443200
7599,53,10,1364443200
7598,53,10,1364443200
7604,53,10,1364443200
124,53,7,1354683600
7595,53,6,1362286800
464,53,3,1405310400
7560,53,3,1404532800
58,53,3,1403323200
53,5342,5,1402286400
53,85,3,1399780800
188,54,8,1356325200
234,54,8,1306728000
84,54,8,1304308800
91,54,8,1301284800
271,54,7,1289538000
334,54,5,1366689600
566,54,5,1305000000
119,54,5,1289365200
113,54,4,1289192400
126,54,3,1398312000
7564,54,3,1307505600
102,54,3,1306987200
383,54,3,1307160000
54,188,8,1347076800
54,469,8,1347076800
54,234,8,1347076800
54,200,8,1347076800
54,7552,8,1301889600
54,91,8,1347076800
54,334,5,1359262800
54,84,5,1304308800
54,74,5,1347076800
54,119,5,1289365200
54,113,5,1347076800
54,108,3,1347076800
54,383,3,1307160000
2995,55,10,1346126400
143,55,8,1355893200
185,55,8,1331096400
283,55,8,1314072000
673,55,7,1362027600
875,55,6,1331611200
462,55,5,1380081600
144,55,5,1380340800
80,55,5,1371441600
688,55,5,1330750800
1691,55,4,1369195200
1189,55,3,1369195200
166,55,3,1340856000
390,55,3,1338868800
232,55,3,1332734400
1454,55,3,1310184000
55,283,10,1313985600
55,185,8,1331096400
55,1319,5,1333339200
55,688,5,1330664400
55,1155,4,1339214400
55,875,4,1331611200
55,1763,3,1369800000
55,166,3,1340856000
55,232,3,1332734400
55,385,3,1312257600
753,56,9,1369368000
3107,56,8,1357707600
147,56,8,1364875200
1567,56,5,1367812800
244,56,5,1363233600
187,56,4,1363060800
112,56,3,1369886400
227,56,3,1365739200
90,56,3,1360299600
177,56,3,1357534800
124,56,3,1357275600
56,753,8,1369368000
56,244,5,1363233600
56,1567,4,1367208000
56,187,4,1363060800
56,124,4,1357275600
56,147,4,1358139600
56,227,3,1365739200
56,90,3,1360299600
56,177,3,1357534800
56,421,3,1356152400
630,57,8,1322197200
