source,target,rating,time
16,63,6,1305172800
16,567,5,1304913600
16,23,5,1304827200
16,134,4,1365825600
16,1174,4,1366171200
16,107,4,1332734400
16,101,4,1307505600
16,54,4,1307592000
16,779,4,1306296000
16,75,4,1306900800
16,442,4,1305691200
16,7552,4,1303617600
16,993,4,1304395200
16,655,4,1302840000
16,711,4,1302753600
16,164,3,1381896000
16,1407,3,1350100800
16,21,3,1345176000
16,1286,3,1318651200
16,1664,3,1307505600
16,121,3,1306468800
16,65,3,1307073600
16,353,3,1305518400
16,40,3,1337227200
16,100,3,1304049600
16,1091,3,1304049600
16,42,3,1304395200
16,565,3,1303704000
16,470,3,1302926400
16,44,3,1301716800
16,419,3,1303358400
16,981,2,1372305600
16,171,2,1372132800
16,509,2,1361422800
16,2257,2,1349755200
16,60,2,1337659200
16,392,2,1339128000
16,177,2,1337313600
16,7596,2,1307332800
16,2003,2,1307592000
16,781,2,1306728000
16,1983,2,1306382400
16,367,2,1307419200
16,1640,2,1305777600
16,148,2,1304827200
16,3516,2,1304308800
16,7550,2,1303444800
16,270,2,1303012800
16,1925,2,1303704000
16,72,2,1370318400
16,771,2,1302494400
16,503,2,1303876800
16,145,2,1301889600
159,17,9,1341547200
7603,17,7,1337832000
26,17,6,1357966800
60,17,5,1336881600
197,17,5,1324530000
47,17,5,1344052800
728,17,5,1336190400
22,17,5,1347249600
20,17,4,1330059600
1300,17,4,1328677200
451,17,3,1375416000
807,17,3,1341720000
1746,17,3,1329541200
1735,17,3,1325912400
98,17,3,1334116800
21,17,3,1318651200
2125,17,3,1317009600
97,17,3,1324702800
75,17,3,1315886400
212,17,3,1313985600
544,17,3,1340078400
42,17,3,1363233600
287,17,2,1354251600
639,17,2,1343016000
350,17,2,1342670400
176,17,2,1342238400
63,17,2,1340683200
7410,17,2,1338609600
306,17,2,1339041600
156,17,2,1332216000
549,17,2,1331096400
798,17,2,1329022800
1304,17,2,1328245200
203,17,2,1326862800
40,17,2,1336276800
193,17,2,1325048400
113,17,2,1324184400
51,17,2,1323579600
107,17,2,1323147600
135,17,2,1327208400
942,17,2,1321419600
55,17,2,1315800000
344,17,2,1314676800
48,17,2,1314504000
660,17,2,1312344000
79,17,2,1314676800
934,17,2,1325480400
17,159,6,1341633600
17,20,6,1330837200
17,176,5,1337918400
17,113,5,1324184400
17,26,5,1375675200
17,47,5,1343880000
17,145,5,1331956800
17,39,4,1331096400
17,272,4,1330059600
17,101,4,1328245200
17,1300,4,1328677200
17,60,4,1336881600
17,55,4,1333684800
17,451,3,1375675200
17,284,3,1338091200
17,521,3,1337745600
17,549,3,1331096400
17,38,3,1328158800
17,483,3,1327035600
17,40,3,1336276800
17,1735,3,1324962000
17,65,3,1322888400
17,21,3,1318651200
17,66,3,1329886800
17,544,3,1339992000
17,75,3,1315886400
17,287,2,1353819600
17,639,2,1343016000
17,350,2,1342670400
17,807,2,1341720000
17,63,2,1340683200
17,1497,2,1343102400
17,31,2,1334289600
17,156,2,1332216000
17,1305,2,1331182800
17,1746,2,1329541200
17,1304,2,1328245200
17,203,2,1326862800
17,197,2,1324530000
17,193,2,1325048400
17,98,2,1334116800
17,51,2,1323579600
17,107,2,1322888400
17,135,2,1327208400
17,942,2,1321419600
17,211,2,1320728400
17,728,2,1336190400
17,2125,2,1317009600
17,22,2,1315627200
17,344,2,1314676800
17,48,2,1314504000
17,79,2,1314676800
17,140,2,1312171200
17,42,2,1363233600
17,97,2,1324702800
17,680,2,1310270400
17,934,2,1325480400
243,18,10,1359608400
57,18,9,1321506000
872,18,9,1360558800
1170,18,8,1354770000
594,18,8,1364616000
860,18,8,1309752000
74,18,7,1362974400
1306,18,7,1343188800
7603,18,7,1337832000
7565,18,6,1320033600
1525,18,5,1353128400
220,18,5,1348113600
455,18,5,1342584000
690,18,5,1336363200
868,18,5,1313208000
1130,18,5,1350705600
91,18,4,1368417600
2199,18,4,1340251200
346,18,4,1334894400
72,18,4,1316491200
194,18,3,1368331200
1800,18,3,1362373200
2228,18,3,1340337600
256,18,3,1323234000
1442,18,3,1315368000
866,18,2,1308715200
1703,18,2,1308715200
1564,18,2,1367208000
1526,18,2,1361941200
945,18,2,1353906000
1164,18,2,1344139200
260,18,2,1342152000
2200,18,2,1335067200
2139,18,2,1325566800
38,18,2,1354165200
2803,18,2,1323320400
543,18,2,1318305600
736,18,2,1317182400
384,18,2,1316491200
7372,18,2,1315972800
630,18,2,1315454400
733,18,2,1313380800
386,18,2,1313380800
437,18,2,1319515200
18,243,10,1358917200
18,74,10,1353819600
18,294,10,1324530000
18,57,9,1309406400
18,160,9,1324530000
18,91,8,1368331200
18,860,8,1309752000
18,1170,5,1354856400
18,594,5,1345521600
18,220,5,1345089600
18,1306,5,1342843200
18,455,5,1342584000
18,690,5,1339560000
18,872,5,1320379200
18,7565,5,1320292800
18,868,5,1313208000
18,346,4,1334894400
18,194,3,1368331200
18,1564,3,1367208000
18,1800,3,1362373200
18,72,3,1316491200
18,1130,3,1345262400
18,729,2,1308974400
18,1703,2,1308715200
18,945,2,1353906000
18,1164,2,1344139200
18,2228,2,1340251200
18,260,2,1342324800
18,2200,2,1334894400
18,117,2,1333512000
18,256,2,1323838800
18,7603,2,1320901200
18,543,2,1318305600
18,736,2,1323234000
18,384,2,1316491200
18,7372,2,1315972800
18,1442,2,1318910400
18,733,2,1313380800
18,386,2,1313380800
34,19,10,1394942400
292,19,8,1420261200
49,19,8,1376971200
207,19,7,1386565200
30,19,6,1401422400
93,19,6,1376625600
321,19,5,1398744000
29,19,5,1390626000
24,19,5,1395892800
335,19,5,1376625600
708,19,4,1395633600
85,19,4,1415163600
33,19,4,1417150800
31,19,4,1385355600
288,19,4,1406865600
36,19,4,1373342400
73,19,3,1401768000
88,19,3,1418792400
22,19,3,1403323200
110,19,3,1406347200
1374,19,3,1388552400
757,19,3,1384750800
32,19,3,1390798800
118,19,3,1411444800
116,19,3,1376884800
95,19,3,1418187600
82,19,2,1407038400
53,19,2,1406174400
1368,19,2,1415077200
43,19,2,1415336400
3364,19,2,1412913600
164,19,2,1393736400
650,19,2,1388206800
241,19,2,1384664400
125,19,2,1414555200
191,19,2,1388206800
1578,19,2,1373169600
3254,19,2,1372392000
59,19,2,1374638400
262,19,2,1372132800
19,34,10,1394942400
19,49,8,1376107200
19,335,7,1388034000
19,207,6,1386565200
19,30,6,1409544000
19,93,6,1376884800
19,36,6,1373342400
19,708,5,1408420800
19,164,5,1414990800
19,321,5,1404705600
19,292,5,1397448000
19,29,5,1389934800
19,85,4,1415163600
19,32,4,1390539600
19,31,4,1383627600
19,288,4,1406865600
19,118,3,1411444800
19,302,3,1408420800
19,73,3,1401768000
19,22,3,1403323200
19,43,3,1418878800
19,24,3,1382068800
19,82,2,1407556800
19,110,2,1406347200
19,1368,2,1415077200
19,580,2,1385787600
19,33,2,1384405200
19,191,2,1388206800
19,116,2,1376884800
19,95,2,1384146000
19,1578,2,1373169600
19,59,2,1374638400
19,262,2,1372132800
7517,20,10,1348545600
159,20,10,1337486400
870,20,10,1312344000
7603,20,9,1337832000
22,20,9,1317268800
37,20,8,1345608000
47,20,8,1344571200
1042,20,7,1346385600
892,20,5,1370318400
807,20,5,1340683200
176,20,5,1339905600
372,20,5,1339819200
31,20,4,1344830400
122,20,4,1363665600
489,20,4,1342670400
52,20,4,1341115200
152,20,4,1335585600
211,20,4,1329714000
38,20,4,1326949200
212,20,4,1316059200
491,20,3,1374897600
133,20,3,1334980800
66,20,3,1327726800
272,20,3,1319428800
586,20,3,1315540800
730,20,2,1308801600
88,20,2,1418878800
267,20,2,1347940800
1771,20,2,1339646400
65,20,2,1327208400
108,20,2,1323493200
26,20,2,1315195200
7547,20,2,1314504000
131,20,2,1313726400
155,20,2,1312689600
231,20,2,1311566400
20,22,9,1317268800
20,31,8,1383714000
20,37,8,1345608000
20,47,8,1344571200
20,188,8,1333857600
20,65,8,1334030400
20,1042,7,1345003200
20,159,7,1328418000
20,231,6,1311566400
20,730,5,1308801600
20,489,5,1342152000
20,372,5,1339214400
20,66,5,1338264000
20,366,5,1315368000
20,52,4,1341115200
20,152,4,1334030400
20,176,4,1331010000
20,145,4,1329714000
20,1301,4,1327554000
20,211,4,1329714000
20,38,4,1326949200
20,892,3,1370404800
20,491,3,1348718400
20,122,3,1343880000
20,90,3,1342843200
20,241,3,1342584000
20,212,3,1316923200
20,586,3,1315540800
20,272,3,1330318800
20,729,3,1314417600
20,41,2,1349064000
20,83,2,1349150400
20,807,2,1340769600
20,1771,2,1339560000
20,45,2,1327035600
20,108,2,1329800400
20,26,2,1315195200
20,131,2,1313726400
20,155,2,1312689600
20,870,2,1312257600
25,21,10,1347508800
181,21,10,1305691200
205,21,6,1380686400
266,21,6,1355979600
85,21,6,1380686400
329,21,5,1354424400
110,21,5,1348200000
157,21,5,1348804800
37,21,5,1305691200
30,21,4,1352523600
137,21,4,1346731200
348,21,4,1342756800
62,21,4,1349236800
201,21,4,1344139200
52,21,3,1344657600
277,21,3,1342065600
738,21,3,1342670400
100,21,3,1344225600
51,21,3,1331611200
33,21,2,1346990400
319,21,2,1346212800
185,21,2,1344484800
77,21,2,1344398400
295,21,2,1345262400
5342,21,2,1342929600
22,21,2,1340596800
1152,21,2,1341460800
90,21,2,1343966400
83,21,2,1344830400
798,21,2,1329195600
946,21,2,1333598400
211,21,2,1324011600
45,21,2,1323838800
21,25,10,1347508800
21,41,10,1347508800
21,85,6,1380686400
21,205,5,1361336400
21,266,5,1351224000
21,329,5,1354424400
21,277,4,1342065600
21,157,4,1345262400
21,110,4,1346644800
21,274,4,1337659200
21,51,4,1346385600
21,45,4,1306123200
21,916,4,1305604800
21,30,3,1348804800
21,295,3,1346212800
21,362,3,1344571200
21,52,3,1344657600
21,62,3,1342411200
21,738,3,1342670400
21,1297,3,1329714000
21,201,3,1344139200
21,37,3,1305691200
21,77,2,1344398400
21,137,2,1343793600
21,5342,2,1341979200
21,1152,2,1341460800
21,90,2,1343966400
21,83,2,1344830400
21,100,2,1330059600
21,798,2,1329195600
21,1307,2,1329022800
21,181,2,1305691200
47,22,8,1367380800
159,22,7,1328418000
24,22,6,1412913600
31,22,5,1355893200
44,22,5,1328850000
7603,22,5,1337832000
203,22,4,1320987600
26,22,4,1320465600
210,22,4,1313640000
165,22,3,1378180800
641,22,3,1361854800
196,22,3,1358658000
124,22,3,1352869200
306,22,3,1343620800
135,22,3,1327986000
108,22,3,1356325200
1023,22,3,1321938000
7565,22,3,1320033600
1638,22,3,1319947200
90,22,3,1345348800
131,22,2,1385182800
369,22,2,1363752000
2317,22,2,1360904400
61,22,2,1360386000
73,22,2,1399262400
7518,22,2,1350187200
2239,22,2,1345521600
106,22,2,1357534800
123,22,2,1338955200
589,22,2,1326776400
40,22,2,1321333200
681,22,2,1319601600
683,22,2,1319256000
735,22,2,1317268800
42,22,2,1345348800
39,22,2,1319601600
851,22,2,1314936000
152,22,2,1314244800
1132,22,2,1314158400
140,22,2,1312689600
22,47,8,1348632000
22,23,8,1312862400
22,159,7,1328418000
22,302,6,1357102800
22,99,6,1347249600
22,70,6,1357102800
22,24,6,1368590400
22,39,6,1321419600
22,37,5,1343620800
22,1113,5,1347681600
22,203,5,1323925200
22,342,4,1381464000
22,196,4,1356757200
22,165,4,1348545600
22,145,4,1353819600
22,38,4,1357102800
22,306,4,1343361600
22,123,4,1381204800
22,272,4,1347249600
22,35,4,1328936400
22,135,4,1342843200
22,108,4,1357102800
22,90,4,1357102800
22,44,4,1357102800
22,210,4,1313640000
22,641,3,1361854800
22,188,3,1347681600
22,185,3,1357102800
22,66,3,1347940800
22,1023,3,1321678800
22,681,3,1319860800
22,284,3,1323493200
22,626,3,1317268800
22,26,3,1340251200
22,561,2,1385096400
22,369,2,1363752000
22,2317,2,1360904400
22,61,2,1360386000
22,179,2,1357534800
22,31,2,1356757200
22,73,2,1399262400
22,64,2,1354683600
22,7518,2,1350792000
22,122,2,1348804800
22,2239,2,1345521600
22,103,2,1352437200
22,150,2,1341547200
22,106,2,1357534800
22,189,2,1338782400
22,802,2,1346904000
22,133,2,1338004800
22,117,2,1327294800
22,589,2,1326776400
22,685,2,1326776400
22,51,2,1347249600
22,683,2,1319688000
22,101,2,1319515200
22,40,2,1321333200
22,42,2,1345348800
22,851,2,1314936000
22,1132,2,1314158400
22,152,2,1314244800
22,140,2,1312689600
1082,23,8,1302840000
440,23,6,1303790400
437,23,6,1302148800
656,23,6,1301889600
1456,23,5,1307592000
1416,23,5,1304308800
119,23,5,1303012800
129,23,5,1303012800
236,23,5,1302580800
503,23,5,1302235200
54,23,5,1301889600
500,23,5,1303012800
844,23,5,1301976000
389,23,4,1296104400
932,23,4,1307851200
470,23,4,1306728000
1422,23,4,1305086400
293,23,4,1305259200
770,23,4,1302580800
501,23,4,1302235200
842,23,4,1300852800
443,23,3,1303963200
1220,23,3,1303963200
1613,23,3,1303185600
713,23,3,1302840000
167,23,3,1302840000
772,23,3,1303963200
847,23,3,1302062400
298,23,3,1303185600
1400,23,3,1301630400
1401,23,3,1300248000
44,23,3,1300852800
564,23,2,1303444800
84,23,2,1303358400
504,23,2,1302753600
607,23,2,1301976000
845,23,2,1303272000
401,23,2,1301976000
908,23,2,1301112000
1911,23,2,1300852800
710,23,2,1300766400
99,23,2,1299733200
1226,23,2,1298869200
139,23,2,1299474000
768,23,2,1295326800
23,129,10,1302235200
23,469,7,1303358400
23,656,6,1301889600
23,437,5,1302148800
23,844,5,1301976000
23,1131,4,1299733200
23,389,4,1296104400
23,564,4,1303444800
23,293,4,1302753600
23,770,4,1302580800
23,843,4,1302580800
23,607,4,1302062400
23,500,4,1301284800
23,842,4,1300852800
23,713,3,1302840000
23,772,3,1303963200
23,847,3,1302062400
23,153,3,1300334400
23,1400,3,1301630400
23,1401,3,1300248000
23,1613,2,1303185600
23,1082,2,1302840000
23,167,2,1302753600
23,504,2,1302753600
23,501,2,1302235200
23,298,2,1301371200
23,845,2,1303272000
23,908,2,1301112000
23,1911,2,1300852800
23,99,2,1299733200
23,108,2,1299560400
23,1226,2,1298869200
23,139,2,1299474000
23,710,2,1296536400
23,44,2,1298610000
23,768,2,1297400400
34,24,6,1390194000
26,24,6,1371096000
205,24,5,1389330000
63,24,5,1368763200
88,24,5,1416373200
47,24,5,1336708800
7603,24,5,1337832000
173,24,4,1392267600
107,24,4,1363752000
124,24,4,1358226000
85,24,4,1386997200
32,24,4,1390798800
185,24,4,1380600000
798,24,4,1332993600
308,24,3,1392786000
49,24,3,1386565200
562,24,3,1340856000
190,24,3,1365393600
67,24,3,1345521600
70,24,3,1345089600
117,24,3,1350964800
33,24,3,1343275200
51,24,2,1391749200
36,24,2,1371096000
145,24,2,1371096000
494,24,2,1368676800
621,24,2,1363665600
703,24,2,1363060800
632,24,2,1362546000
125,24,2,1416546000
73,24,2,1356670800
95,24,2,1354856400
1029,24,2,1357275600
159,24,2,1345780800
177,24,2,1348200000
25,24,2,1371096000
201,24,2,1332993600
31,24,2,1351051200
44,24,2,1331010000
42,24,2,1343361600
485,24,2,1327467600
24,1691,10,1363752000
24,63,6,1382500800
24,32,6,1391403600
24,308,5,1372824000
24,34,5,1395892800
24,145,5,1371096000
24,88,5,1416373200
24,124,5,1358226000
24,70,5,1345003200
24,47,5,1359954000
24,185,5,1354251600
24,85,4,1386997200
24,31,4,1376539200
24,484,3,1385528400
24,269,3,1369281600
24,49,3,1386565200
24,173,3,1390798800
24,125,3,1416546000
24,107,3,1362027600
24,51,3,1391749200
24,67,3,1345521600
24,25,3,1371096000
24,33,3,1343275200
24,949,3,1332475200
24,122,2,1386651600
24,412,2,1376625600
24,36,2,1371096000
24,494,2,1368676800
24,621,2,1363665600
24,5342,2,1357794000
24,1029,2,1357275600
24,95,2,1354856400
24,159,2,1345780800
24,29,2,1371441600
24,201,2,1332993600
24,50,2,1332734400
24,42,2,1343361600
265,25,10,1343016000
284,25,8,1337918400
177,25,7,1355115600
876,25,5,1348113600
1326,25,5,1339560000
52,25,5,1342152000
95,25,3,1375329600
31,25,3,1371441600
696,25,3,1361163600
249,25,3,1344830400
1136,25,3,1344052800
29,25,3,1349323200
686,25,3,1344484800
592,25,3,1335153600
115,25,2,1371528000
523,25,2,1356325200
329,25,2,1356670800
36,25,2,1354856400
2280,25,2,1356584400
53,25,2,1353733200
33,25,2,1352350800
62,25,2,1353733200
124,25,2,1353560400
332,25,2,1355115600
228,25,2,1350273600
1165,25,2,1348804800
318,25,2,1348200000
656,25,2,1347076800
1787,25,2,1346904000
60,25,2,1341979200
32,25,2,1367380800
133,25,2,1337832000
799,25,2,1336795200
145,25,2,1351310400
90,25,2,1334030400
25,265,8,1343016000
25,284,8,1337918400
25,52,5,1346126400
25,31,3,1356325200
25,696,3,1349323200
25,249,3,1344830400
25,29,3,1349323200
25,801,3,1339992000
25,686,3,1344484800
25,592,3,1335153600
25,145,3,1351310400
25,95,2,1375329600
25,329,2,1356670800
25,2280,2,1356584400
25,55,2,1352350800
25,62,2,1353733200
25,124,2,1353560400
25,332,2,1355115600
25,228,2,1350273600
25,1165,2,1351051200
25,523,2,1356325200
25,318,2,1348200000
25,876,2,1348113600
25,1787,2,1346904000
25,41,2,1344657600
25,32,2,1367380800
25,60,2,1339300800
25,1326,2,1339560000
25,133,2,1337832000
177,26,9,1358917200
32,26,8,1399262400
93,26,6,1384491600
47,26,6,1339819200
85,26,5,1351396800
6257,26,4,1366430400
67,26,4,1377057600
111,26,3,1369713600
7595,26,3,1360731600
348,26,3,1339992000
318,26,3,1351310400
7603,26,3,1337832000
613,26,3,1329541200
212,26,3,1315713600
34,26,2,1380168000
191,26,2,1371528000
51,26,2,1355461200
112,26,2,1367208000
27,26,2,1363492800
190,26,2,1340769600
7565,26,2,1338868800
52,26,2,1340596800
133,26,2,1335412800
277,26,2,1329714000
589,26,2,1326776400
100,26,2,1339473600
1294,26,2,1324962000
1128,26,2,1322888400
683,26,2,1320465600
315,26,2,1320465600
132,26,2,1310702400
155,26,2,1315195200
26,279,10,1374292800
26,88,10,1385787600
26,29,9,1384059600
26,93,8,1383278400
26,47,6,1378353600
26,242,5,1386219600
26,112,5,1369454400
26,308,4,1372824000
26,2280,4,1359090000
26,32,4,1394856000
26,67,4,1377057600
26,245,3,1386910800
26,111,3,1369713600
26,7514,3,1367294400
26,27,3,1367208000
26,166,3,1341720000
26,33,3,1340856000
26,190,3,1340337600
26,348,3,1339992000
26,52,3,1341028800
26,485,3,1327208400
26,211,3,1339387200
26,49,2,1376452800
26,116,2,1377921600
26,191,2,1377316800
26,262,2,1370491200
26,7595,2,1360731600
26,268,2,1359262800
26,51,2,1355461200
26,70,2,1354856400
26,373,2,1378872000
26,83,2,1350878400
26,100,2,1339473600
26,1138,2,1330146000
26,318,2,1348286400
26,933,2,1330059600
26,1030,2,1330146000
26,386,2,1329886800
26,133,2,1330059600
26,277,2,1329714000
26,145,2,1341720000
26,75,2,1329454800
26,589,2,1327035600
26,142,2,1324789200
26,1294,2,1324962000
26,1128,2,1322888400
26,683,2,1320465600
56,27,10,1367208000
754,27,10,1364875200
7595,27,6,1367985600
267,27,6,1347940800
125,27,5,1385010000
2328,27,5,1362974400
333,27,5,1365566400
517,27,5,1350792000
36,27,4,1380772800
199,27,4,1365220800
973,27,4,1364356800
123,27,4,1365998400
222,27,3,1406347200
34,27,3,1405396800
58,27,3,1405915200
6736,27,3,1382155200
103,27,3,1397016000
29,27,3,1366430400
591,27,3,1364961600
645,27,3,1364443200
1362,27,3,1363233600
1179,27,3,1362974400
105,27,2,1388984400
81,27,2,1383800400
2387,27,2,1380168000
290,27,2,1381982400
877,27,2,1367726400
557,27,2,1366344000
371,27,2,1365393600
47,27,2,1365048000
2336,27,2,1399262400
88,27,2,1363147200
2330,27,2,1362459600
7431,27,2,1362373200
519,27,2,1362286800
937,27,2,1356930000
27,56,10,1367208000
27,754,8,1363752000
27,267,6,1350792000
27,333,5,1364788800
27,36,4,1377230400
27,199,4,1365220800
27,123,4,1365998400
27,222,3,1405915200
27,103,3,1397016000
27,591,3,1364961600
27,645,3,1364443200
27,973,3,1364356800
27,125,3,1366344000
27,34,2,1405396800
27,58,2,1391403600
27,105,2,1388984400
27,81,2,1383800400
27,290,2,1381982400
27,877,2,1367726400
27,110,2,1367208000
27,29,2,1366430400
27,371,2,1365393600
27,47,2,1365048000
27,88,2,1363147200
27,519,2,1362286800
27,1179,2,1362974400
314,28,10,1308974400
1458,28,10,1308024000
254,28,10,1307764800
327,28,10,1307764800
89,28,10,1307764800
1249,28,10,1307678400
195,28,10,1307505600
726,28,10,1307246400
130,28,10,1307505600
37,28,5,1309233600
1455,28,5,1307592000
2602,28,5,1307592000
76,28,5,1307505600
1674,28,5,1307419200
7564,28,4,1307592000
275,28,3,1307678400
406,28,3,1307592000
2028,28,3,1399176000
2022,28,3,1307246400
489,28,2,1343534400
7561,28,2,1307764800
1450,28,2,1307764800
2031,28,2,1307678400
7394,28,2,1307851200
1255,28,2,1307332800
102,28,2,1307505600
28,314,10,1308974400
28,195,10,1307505600
28,37,5,1309233600
28,130,5,1334721600
28,1455,3,1307592000
28,406,3,1307764800
28,7564,3,1307592000
28,1674,3,1307419200
28,1255,3,1307678400
28,102,3,1307505600
28,7328,2,1310097600
28,327,2,1307937600
28,670,2,1307678400
28,1117,2,1307937600
28,1450,2,1307764800
28,275,2,1307678400
28,2028,2,1307678400
28,2031,2,1307678400
28,2022,2,1307246400
208,29,5,1374120000
178,29,5,1358744400
125,29,4,1417064400
207,29,4,1390798800
34,29,4,1394942400
242,29,4,1374379200
123,29,4,1360299600
124,29,4,1358053200
43,29,4,1376712000
177,29,4,1349064000
2385,29,3,1376625600
83,29,3,1364875200
32,29,3,1387515600
85,29,3,1419483600
106,29,3,1342670400
249,29,2,1418187600
280,29,2,1397016000
222,29,2,1392872400
155,29,2,1377144000
158,29,2,1376971200
491,29,2,1408680000
201,29,2,1366948800
102,29,2,1365566400
1188,29,2,1365307200
111,29,2,1360990800
95,29,2,1373342400
684,29,2,1355979600
228,29,2,1354078800
747,29,2,1349064000
116,29,2,1375761600
1046,29,2,1347681600
122,29,2,1346990400
319,29,2,1346126400
411,29,2,1347940800
110,29,2,1339041600
360,29,2,1344571200
29,242,5,1374379200
29,208,5,1375675200
29,83,4,1359262800
29,43,4,1376712000
29,123,3,1360299600
29,124,3,1354856400
29,222,2,1392872400
29,32,2,1382068800
29,155,2,1377144000
29,2385,2,1376625600
29,1188,2,1365307200
29,278,2,1359090000
29,684,2,1355979600
29,228,2,1354078800
29,747,2,1348977600
29,178,2,1347940800
29,116,2,1375761600
29,122,2,1346904000
29,411,2,1347854400
244,30,10,1364270400
124,30,6,1357794000
308,30,5,1372824000
572,30,5,1368417600
320,30,5,1357880400
172,30,5,1357707600
319,30,5,1348804800
1195,30,4,1390107600
1517,30,4,1343966400
7380,30,3,1373947200
111,30,3,1402113600
7595,30,3,1361163600
116,30,3,1351656000
5342,30,3,1358571600
114,30,2,1397361600
1589,30,2,1390194000
1197,30,2,1385182800
1043,30,2,1384837200
882,30,2,1367380800
1063,30,2,1367294400
56,30,2,1357880400
112,30,2,1354510800
2256,30,2,1350792000
197,30,2,1360645200
266,30,2,1353560400
487,30,2,1344225600
689,30,2,1343793600
412,30,2,1343188800
42,30,2,1345176000
30,188,10,1357534800
30,95,10,1357534800
30,345,10,1357534800
30,308,8,1372824000
30,320,5,1357880400
30,172,5,1357707600
30,319,5,1351051200
30,572,4,1368417600
30,318,3,1386392400
30,1197,3,1385182800
30,124,3,1351656000
30,116,3,1351656000
30,197,3,1360645200
30,245,2,1415509200
30,1195,2,1390107600
30,597,2,1358571600
30,56,2,1357880400
30,750,2,1350532800
30,112,2,1354510800
30,2256,2,1350792000
30,145,2,1348545600
30,278,2,1346385600
30,266,2,1367899200
30,5342,2,1344657600
30,487,2,1344657600
30,689,2,1343707200
30,42,2,1345176000
92,31,10,1386478800
429,31,9,1386306000
401,31,6,1306814400
105,31,5,1390712400
642,31,5,1350532800
37,31,5,1292734800
174,31,4,1376193600
185,31,3,1380600000
36,31,3,1377748800
1134,31,3,1337486400
47,31,3,1333080000
45,31,3,1306900800
87,31,2,1413864000
85,31,2,1410840000
412,31,2,1386306000
59,31,2,1374033600
154,31,2,1369022400
95,31,2,1357621200
7590,31,2,1349841600
962,31,2,1348027200
1040,31,2,1344657600
146,31,2,1356411600
42,31,2,1368849600
131,31,2,1307505600
31,188,7,1374206400
31,105,5,1386565200
31,429,5,1379476800
31,45,5,1351051200
31,59,3,1374033600
31,92,3,1386651600
31,47,3,1344830400
31,401,3,1343880000
31,36,2,1379563200
31,136,2,1369022400
31,174,2,1368072000
31,154,2,1369022400
31,642,2,1351051200
31,42,2,1368849600
31,779,2,1306987200
31,65,2,1305864000
31,37,2,1293771600
43,32,10,1343707200
124,32,9,1355720400
177,32,7,1357880400
105,32,5,1391144400
2389,32,5,1378958400
36,32,5,1380513600
90,32,4,1355979600
201,32,4,1341806400
58,32,3,1395460800
88,32,3,1385442000
34,32,3,1380081600
166,32,3,1359522000
214,32,3,1350273600
1506,32,3,1342411200
52,32,3,1341806400
67,32,3,1345435200
796,32,3,1327726800
173,32,2,1392267600
219,32,2,1380254400
49,32,2,1380168000
107,32,2,1363752000
696,32,2,1346990400
203,32,2,1346299200
185,32,2,1380600000
102,32,2,1338868800
521,32,2,1338436800
798,32,2,1330059600
32,43,10,1343707200
32,173,5,1392267600
32,105,5,1391144400
32,124,5,1356757200
32,36,4,1391662800
32,214,4,1355288400
32,90,4,1355979600
32,201,4,1341806400
32,58,3,1395547200
32,88,3,1385442000
32,166,3,1359522000
32,1506,3,1342411200
32,52,3,1341806400
32,67,3,1345435200
32,2365,2,1391144400
32,34,2,1404878400
32,49,2,1380168000
32,107,2,1363752000
32,142,2,1355202000
32,203,2,1346299200
32,521,2,1338436800
253,33,10,1312516800
1283,33,5,1318651200
177,33,4,1350187200
431,33,3,1362718800
95,33,3,1385614800
1513,33,3,1348545600
487,33,3,1340769600
7499,33,3,1331784000
105,33,2,1385096400
649,33,2,1385701200
115,33,2,1384405200
7398,33,2,1381204800
199,33,2,1356757200
43,33,2,1350792000
136,33,2,1385960400
1796,33,2,1348804800
350,33,2,1336104000
204,33,2,1332129600
2878,33,2,1332129600
1144,33,2,1332129600
629,33,2,1317614400
2122,33,2,1315886400
1280,33,2,1316664000
183,33,2,1307160000
33,34,3,1380168000
33,177,3,1350187200
33,487,3,1340769600
33,629,3,1318392000
33,1280,3,1317096000
33,111,2,1410667200
33,105,2,1385096400
33,649,2,1384837200
33,115,2,1384405200
33,88,2,1365566400
33,431,2,1362718800
33,971,2,1362459600
33,199,2,1356757200
33,112,2,1350187200
33,43,2,1350792000
33,95,2,1361250000
33,136,2,1385960400
33,41,2,1345176000
33,1513,2,1347940800
33,350,2,1336104000
33,7565,2,1333684800
33,305,2,1320987600
33,42,2,1316404800
33,1283,2,1318651200
33,77,2,1312689600
33,253,2,1312516800
33,408,2,1309492800
33,312,2,1308369600
33,540,2,1307332800
33,183,2,1307160000
2414,34,10,1399089600
59,34,10,1388725200
120,34,5,1398744000
429,34,5,1397880000
291,34,5,1399262400
158,34,4,1395892800
205,34,3,1385874000
894,34,3,1379131200
2369,34,3,1419829200
197,34,3,1374033600
36,34,2,1417064400
141,34,2,1405051200
43,34,2,1397534400
92,34,2,1397880000
58,34,2,1393995600
288,34,2,1396411200
1863,34,2,1388638800
980,34,2,1382932800
1352,34,2,1379822400
351,34,2,1413777600
983,34,2,1396756800
128,34,2,1390107600
248,34,2,1374897600
34,59,7,1374552000
34,120,5,1398744000
34,291,4,1399262400
34,158,4,1395806400
34,398,3,1395201600
34,429,3,1397880000
34,128,3,1390107600
34,2369,3,1419829200
34,2414,2,1399089600
